RIAL,RIAR,RIBL,RIM,RIBR,sensory,,,,,,,,velocity,speed,odor,upp_cam_index,RIAL_x,RIAL_y,RIAR_x,RIAR_y,RIBL_x,RIBL_y,RIM_x,RIM_y,RIBR_x,RIBR_y,Speed_3,Speed_5,Speed_10
0,0,0,0,0,0,0,0,0,0,0,0,0,10.2369326457744,12.6445035954166,0,7541,0,0,0,0,0,0,0,0,0,0,1.52,13.9,366
0.34579211473465,0.327823877334595,1.25973618030548,1.48691475391388,1.27770280838013,0.989105224609375,0.794048428535461,0.830638945102692,0.851054847240448,0.754789292812347,0.842060446739197,0.835834741592407,1.18181812763214,17.8431473764117,18.4610463799155,0,7543,506,552,483,543,455,598,499,603,494,645,6.04,10.4,434
0,0,0,0,0,0,0,0,0,0,0,0,0,4.81112459679512,4.90278907202804,0,7545,0,0,0,0,0,0,0,0,0,0,1.8,5.27,511
0.367515712976456,0.36934095621109,1.22639727592468,1.45007729530334,1.22580647468567,1.01214253902435,0,0.854838728904724,0.883706092834473,0.69383043050766,0,0,0.891980350017548,13.8106858670481,15.9531195714727,0,7547,460,366,431,397,386,436,427,455,414,488,6.32,6.57,559
0,0,0,0,0,0,0,0,0,0,0,0,0,-76.4647307704426,78.0975445061452,0,7549,0,0,0,0,0,0,0,0,0,0,30.2,15.8,556
0,0,0,0,0,0,0,0,0,0,0,0,0,38.2672764757164,51.6380669605201,0,7551,0,0,0,0,0,0,0,0,0,0,43.5,29.4,565
0,0,0,0,0,0,0,0,0,0,0,0,0,41.6672132193753,42.1480378352114,0,7553,0,0,0,0,0,0,0,0,0,0,15.5,32.6,546
0.376522660255432,0.376356959342957,1.21941542625427,1.35352003574371,1.19107365608215,1.02190172672272,0.826638460159302,0.821151733398438,0,0.794046640396118,0,0.73883318901062,0,10.6654440261781,11.637800155264,0,7555,105,383,52,382,109,400,118,360,160,361,23.9,26.9,462
0.811134576797485,0,1.22657096385956,0.929864823818207,1.27443134784698,1.01917541027069,0,0.88702929019928,0,0.943786978721619,1.00910007953644,1.04550755023956,0.951353490352631,-61.6372332922046,131.000958212569,0,7557,744,92,0,0,695,178,682,138,747,145,34.7,15.9,387
0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57470649451507,71.5977813760479,0,7560,0,0,0,0,0,0,0,0,0,0,33.2,8.85,266
0,0,0,0,0,0,0,0,0,0,0,0,0,-53.8285301325798,67.2801432288383,0,7562,0,0,0,0,0,0,0,0,0,0,58,20.9,171
0,0,0,0,0,0,0,0,0,0,0,0,0,73.4941089472523,88.2715012007646,0,7564,0,0,0,0,0,0,0,0,0,0,17.1,43.1,73.1
0,0,0,0,0,0,0,0,0,0,0,0,0,48.2399415721897,72.8818498317073,0,7566,0,0,0,0,0,0,0,0,0,0,22.5,55.3,29.6
0,0,0,0,0,0,0,0,0,0,0,0,0,30.822778885683,30.8245684536746,0,7568,0,0,0,0,0,0,0,0,0,0,26.4,24.9,79.3
0,0,0,0,0,0,0,0,0,0,0,0,0,22.7604965343801,24.1082624379033,0,7570,0,0,0,0,0,0,0,0,0,0,65.6,28,121
0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0303705886385,19.9482215248749,0,7572,0,0,0,0,0,0,0,0,0,0,58.6,63.2,152
0.369467407464981,0.333361566066742,1.29341995716095,1.42594170570374,1.27582228183746,1.08836936950684,0.866666674613953,0.862328767776489,0.942952990531921,0.732682764530182,0.944444417953491,0.837474644184113,0,-16.5078206805532,22.3337037067537,0,7574,325,316,342,315,407,336,405,292,452,282,15.5,69.2,155
0,0,0,0,0,0,0,0,0,0,0,0,0,5.49714343166828,22.2531880390366,0,7576,0,0,0,0,0,0,0,0,0,0,21.6,60.9,154
0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0356111552357,22.5362554625631,0,7578,0,0,0,0,0,0,0,0,0,0,44.2,43.8,117
0,0,0,0,0,0,0,0,0,0,0,0,0,17.6741890454527,38.0144196827826,0,7581,0,0,0,0,0,0,0,0,0,0,28.7,54.8,59.8
0,0,0,0,0,0,0,0,0,0,0,0,0,35.1236590977047,64.0671187137575,0,7583,0,0,0,0,0,0,0,0,0,0,11.9,40.3,67.8
0,0,0,0,0,0,0,0,0,0,0,0,0,41.2317616410325,46.5454174653875,0,7585,0,0,0,0,0,0,0,0,0,0,34.2,47.4,144
0,0,0,0,0,0,0,0,0,0,0,0,0,37.1619941466119,92.0116535525838,0,7587,0,0,0,0,0,0,0,0,0,0,42.8,57.2,239
0.391032993793488,0.385833650827408,1.23137009143829,1.57646548748016,1.29493153095245,1.00043916702271,0.884731471538544,0.907697319984436,0.478901147842407,0.854680061340332,0.861820101737976,0.887196123600006,1.22941291332245,49.9065379747834,55.4771793117834,0,7589,246,272,208,219,186,279,234,281,234,319,53.9,71.8,325
0.362792789936066,0.380429655313492,1.25129997730255,1.57071840763092,1.27678787708282,1.01608324050903,0.866795361042023,0.872772812843323,0.836787223815918,0.806511580944061,0.833333313465118,0.878477156162262,1.17297506332397,58.5536377165093,79.5927215805214,0,7591,237,370,226,377,200,432,248,439,235,481,74.1,106,433
0.414907932281494,0.389519274234772,1.2510039806366,1.50197947025299,1.30905508995056,1.08228480815887,0.857477307319641,0.884328365325928,0.807526350021362,0.805578529834747,0.842909097671509,0.871244251728058,1.24192452430725,-25.0824482594155,28.6298670554975,0,7593,405,276,417,252,407,313,456,307,461,347,63.2,122,527
0.37496292591095,0.351607650518417,1.24736189842224,1.58779919147491,1.39011836051941,1.0054851770401,0.892547130584717,0.780375003814697,0.798810839653015,0.822746098041534,0.83592563867569,0.875872373580933,1.18456602096558,-0.057023444380858,1.44022427425404,0,7595,472,175,476,184,447,244,493,247,485,286,39,141,628
0,0,0,0,0,0,0,0,0,0,0,0,0,20.1810008081763,21.0757841243298,0,7597,0,0,0,0,0,0,0,0,0,0,36.6,128,739
0,0,0,0,0,0,0,0,0,0,0,0,0,30.5207671745089,32.3995280164795,0,7599,0,0,0,0,0,0,0,0,0,0,28,78.7,831
0,0,0,0,0,0,0,0,0,0,0,0,0,-68.283007243899,74.0142186977345,0,7602,0,0,0,0,0,0,0,0,0,0,48.8,47.3,971
0,0,0,0,0,0,0,0,0,0,0,0,0,150.318243367577,159.849443025164,0,7604,0,0,0,0,0,0,0,0,0,0,60.3,65.2,1060
0,0,0,0,0,0,0,0,0,0,0,0,0,84.4160292456312,85.9826954479276,0,7606,0,0,0,0,0,0,0,0,0,0,119,72.1,1150
0,0,0,0,0,0,0,0,0,0,0,0,0,-75.8407249835693,76.6159656756683,0,7608,0,0,0,0,0,0,0,0,0,0,26.9,55.9,1180
0,0,0,0,0,0,0,0,0,0,0,0,0,31.1171031271562,33.4297754015312,0,7610,0,0,0,0,0,0,0,0,0,0,37.4,77,1200
0,0,0,0,0,0,0,0,0,0,0,0,0,16.5483127870106,16.800600880238,0,7612,0,0,0,0,0,0,0,0,0,0,26.8,27.8,1230
0,0,0,0,0,0,0,0,0,0,0,0,0,58.6669517089464,60.5876405580664,0,7614,0,0,0,0,0,0,0,0,0,0,14.8,24.3,1210
0.391220390796661,0.352211266756058,1.20009338855743,1.79110097885132,1.39425075054169,0.995042622089386,1.14254677295685,0.827054798603058,0.814619719982147,0.781805098056793,0.848595023155212,0.856797635555267,0,19.4777398988947,20.70287994577,0,7616,445,237,434,281,410,339,453,343,454,376,8.76,28,1150
0.352011889219284,0.371408075094223,1.2025191783905,1.7149133682251,1.56331264972687,0.924608826637268,0.907098591327667,0.856538116931915,0.84315949678421,0.82137256860733,0.854221642017365,0.852877855300903,1.19516730308533,23.6528709112783,23.7401035051381,0,7618,468,175,463,133,441,194,488,199,485,234,53.5,49,1140
0,0,0,0,0,0,0,0,0,0,0,0,0,39.8741861559858,40.4265448938341,0,7620,0,0,0,0,0,0,0,0,0,0,63.3,80.4,1070
0,0,0,0,0,0,0,0,0,0,0,0,0,21.6153430467948,22.9400983357404,0,7622,0,0,0,0,0,0,0,0,0,0,13.7,80.9,1000
0.361935079097748,0.347922444343567,1.15348017215729,1.79173862934113,1.53148925304413,0.991810083389282,0,0.767837345600128,0.824650049209595,0.796879172325134,0.842390239238739,0.875091314315796,0.911051213741303,9.71509381679424,20.9544964821303,0,7625,258,256,263,298,247,353,299,345,306,385,12.6,62.4,918
0,0,0,0,0,0,0,0,0,0,0,0,0,-40.1863174950817,40.6579819721833,0,7627,0,0,0,0,0,0,0,0,0,0,37.1,67.2,911
0.452831834554672,0.352720707654953,1.16811501979828,1.9184981584549,1.58523511886597,0.996273458003998,0.869588732719421,0.893851697444916,0.778228938579559,0.784008145332336,0.804307878017426,0.854140996932983,1.09930813312531,22.3406915124105,57.5149479350857,0,7629,592,269,559,275,533,330,577,338,566,383,25.4,58.7,864
0.363724440336227,0.340157568454742,1.18766343593597,1.77575433254242,1.55051028728485,0.991724967956543,0.908846616744995,0.84067976474762,0.728724479675293,0.784896790981293,0.865037798881531,0.851389765739441,1.13995385169983,-7.75161627690137,33.5183424069557,0,7631,507,242,438,249,433,313,482,306,488,345,34,65.6,862
0.359296560287476,0.370415240526199,1.12320840358734,1.87897944450378,1.5625491142273,0.99322372674942,0.874462008476257,0.864974141120911,0.856425702571869,0.781798183917999,0.863989412784576,0.867276787757874,1.13005721569061,-49.6880509320894,50.3417330082719,0,7633,342,222,361,193,334,255,383,253,398,294,11.9,53.9,875
0.390971511602402,0.343522518873215,1.14595878124237,1.81992590427399,1.10885608196259,0.968227863311768,0.853884100914001,0,0.686852931976318,0.593617498874664,0.887868106365204,0.856219351291657,0.836680054664612,-115.696360752017,116.760608687995,0,7635,467,190,500,239,461,296,509,305,505,333,19.5,43.5,882
0.361265987157822,0.372558891773224,1.14799523353577,1.8731437921524,1.65875232219696,1.00981986522675,0,0.886550188064575,0.657197594642639,0.789544880390167,0.830427348613739,0.864190399646759,1.1381539106369,259.222155264842,264.803438142743,0,7637,478,229,494,212,472,284,516,279,521,301,16.5,25.7,872
0,0,0,0,0,0,0,0,0,0,0,0,0,-7.08602994092599,88.597925640625,0,7639,0,0,0,0,0,0,0,0,0,0,28.1,6.46,905
0.395802557468414,0.34341749548912,1.12422943115234,2.0258777141571,1.54825627803803,1.08215355873108,0.888746798038483,0.894574165344238,0.784103095531464,0.802314758300781,0.83676153421402,0.866015791893005,1.18615365028381,9.4491821203753,10.7872836188066,0,7641,453,358,386,356,356,404,401,415,379,462,8.01,26.9,891
0.423615366220474,0.342926323413849,1.17957377433777,1.86833536624908,1.59776532649994,0.982760727405548,0.821150839328766,0.929090917110443,0.652611374855042,0.830220997333527,0.841037690639496,0.878019571304321,1.04581356048584,54.9927757459708,142.130624337093,0,7643,499,338,441,332,415,387,456,396,457,428,11.7,26.1,859
0,0,0,0,0,0,0,0,0,0,0,0,0,64.3768489193272,113.33881410778,0,7646,0,0,0,0,0,0,0,0,0,0,28.4,39.5,848
0,0,0,0,0,0,0,0,0,0,0,0,0,370.357530003223,394.758285564081,0,7648,0,0,0,0,0,0,0,0,0,0,27.9,31,804
0.379445344209671,0.334060311317444,1.10944664478302,1.99775922298431,0,0.996806502342224,0.7951420545578,0.872127294540405,0,2.55501222610474,1.07462692260742,0.816098392009735,1.24226808547974,-22.0232420630012,22.9207015769779,0,7650,327,370,276,413,262,471,308,462,0,0,17,5.57,709
0.375103443861008,0.377129912376404,1.12683355808258,1.95373916625977,1.58766615390778,0.974344491958618,0.778474032878876,0.902790307998657,0.878275096416473,0.809101819992065,0.832919538021088,0.869855225086212,1.10333681106567,-26.9188724229242,35.6210978638696,0,7652,416,308,410,319,362,375,414,387,410,419,12.9,22.3,677
0.383870422840118,0.329809814691544,1.12077295780182,1.94503390789032,1.58972871303558,1.00840425491333,0.815338015556335,0.881215453147888,0.703908383846283,0.813861727714539,0,0.856549501419067,1.03381645679474,5.12246289313857,10.4029347671926,0,7654,460,317,407,314,375,363,418,375,409,416,14.5,23.4,620
0.379515945911407,0.357374519109726,1.1591295003891,1.93162155151367,1.63728106021881,0.987609207630158,0.962864696979523,0,0.671966254711151,0.857788622379303,0.832025110721588,0.867871284484863,0.941326558589935,11.3382761641614,14.8541976805128,0,7656,504,271,439,238,435,303,481,295,489,335,8.31,13.6,564
0.367310613393784,0.375327795743942,1.13287222385407,1.97592854499817,1.49862813949585,0.957798898220062,0.822651922702789,0.891352534294128,0.854381442070007,0.806903302669525,0.839108884334564,0.845480382442474,1.11194384098053,-2.91715875204118,3.66989236067496,0,7658,389,316,377,286,374,343,419,337,432,374,8.32,43.5,532
0.335719883441925,0.343578517436981,1.09597146511078,1.96437203884125,1.54975509643555,1.00644779205322,0.905392467975616,0.897326231002808,0.738869309425354,0.805043935775757,0.859858930110931,0.870647013187408,1.15343308448792,42.434040635627,52.7661664811031,0,7660,321,334,274,310,269,373,312,359,321,401,6.29,14.1,492
0.358531951904297,0.36147266626358,1.02715051174164,1.99725008010864,1.48964083194733,1.04574167728424,0.849048972129822,0.835561513900757,0.721675634384155,0.817780315876007,0.854119539260864,0.868565797805786,1.06653833389282,-3.61478805141736,8.65528593081782,0,7662,368,237,367,228,327,251,379,289,352,333,18.8,5.98,450
0.39545065164566,0.343454271554947,1.13455283641815,2.15363383293152,1.62101781368256,0.98844575881958,0.874074101448059,0.866034746170044,0.661875605583191,0.793824136257172,0.866967797279358,0.866193175315857,1.13013994693756,47.5574381145008,47.9938276429408,0,7664,473,199,498,176,464,236,508,242,507,282,4.18,2.31,437
0.33681446313858,0.351115703582764,1.12294888496399,2.05362701416016,1.57537162303925,0.949810028076172,0.939130425453186,0.906125783920288,0.579367876052856,0.826053142547607,0.827434301376343,0.866090714931488,1.11150670051575,80.7439946484973,81.0117245877235,0,7667,401,199,456,181,443,250,491,243,499,283,11.9,8.58,389
0.348803222179413,0.38455131649971,1.11384701728821,2.06512713432312,1.49941980838776,0.992201209068298,0.839909315109253,0.886253356933594,0.722375690937042,0.825751185417175,0.867026031017303,0.886828005313873,1.13948202133179,-38.8889327848401,42.2782781748561,0,7669,315,238,273,247,263,307,313,299,319,338,17.2,9.03,349
0.375656992197037,0.342611968517303,1.10600912570953,2.12381076812744,1.65501356124878,0.983014464378357,0.848845362663269,0.892692565917969,0.737001180648804,0.812285363674164,0.832766056060791,0.8887699842453,1.07866048812866,-6.57781874749773,6.73824949008448,0,7671,362,347,319,345,289,401,333,408,325,442,11.6,10.7,303
0.375011891126633,0.351277738809586,1.14166903495789,2.06976747512817,1.44939398765564,1.00864613056183,0.842528760433197,0.895713090896606,0.848484873771668,0.809171974658966,0.856176793575287,0.877831280231476,1.11826157569885,75.7459578789211,75.9851374250653,0,7673,310,403,289,390,273,443,318,443,322,483,15,35.3,315
0.362686842679977,0.340978920459747,1.15529370307922,2.03190135955811,1.50665593147278,0.977747976779938,0.856406033039093,0.941153824329376,0.755729913711548,0.826178848743439,0.901849210262299,0.867157876491547,1.63333332538605,-9.01470043082341,17.3973418953753,0,7675,329,476,276,425,255,485,306,489,306,524,3.52,15.1,262
0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3920981772658,14.1546389054254,0,7677,0,0,0,0,0,0,0,0,0,0,6.67,17.7,206
0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4512031491459,23.5983205728337,0,7679,0,0,0,0,0,0,0,0,0,0,7.36,7.27,195
0,0,0,0,0,0,0,0,0,0,0,0,0,40.2246942546033,47.8174952373546,0,7681,0,0,0,0,0,0,0,0,0,0,41.7,30.7,150
0.372347354888916,0.407164841890335,1.28070712089539,1.76881659030914,0,1.00257217884064,0.922970771789551,0,0.762206137180328,0.779773652553558,0.834728538990021,0.861411988735199,0.900261342525482,-191.593590715165,192.816364892366,0,7683,452,783,458,711,430,755,471,784,0,0,85.4,68.3,79.3
0.392689824104309,0.40286710858345,1.32836437225342,1.72754228115082,0,1.1587975025177,0,0.890109896659851,0.90628707408905,0.716004312038422,0.78631579875946,0.859440088272095,0.827010631561279,-1.30315520433883,172.728825435304,0,7685,511,477,500,552,473,597,523,607,0,0,55.3,79.3,65.8
0,0,0,0,0,0,0,0,0,0,0,0,0,-196.212311400892,196.338201767519,0,7688,0,0,0,0,0,0,0,0,0,0,105,134,59.9
0,0,0,0,0,0,0,0,0,0,0,0,0,-56.8206051741534,57.0648885301429,0,7690,0,0,0,0,0,0,0,0,0,0,72.2,167,145
0,0,0,0,0,0,0,0,0,0,0,0,0,18.9547096784168,19.0621657999658,0,7692,0,0,0,0,0,0,0,0,0,0,54,172,301
0.427939206361771,0.357858300209045,1.57448136806488,1.73401987552643,1.51149499416351,1.05242943763733,0.73444390296936,0.861963212490082,0.714593946933746,0.788545310497284,0.848798811435699,0.836384356021881,1.17026019096375,-17.2273209509184,22.0367885755554,0,7694,371,402,358,381,320,425,373,444,366,480,16.6,138,418
0.439020067453384,0.377769529819489,1.57154858112335,1.81538915634155,1.52984309196472,1.13237321376801,0.871542692184448,0.784297525882721,0.804244458675385,0.796206116676331,0.866296648979187,0.896695792675018,1.11452949047089,-4.98236688364284,8.08219341542888,0,7696,358,329,311,384,297,440,344,446,354,479,5.28,97.8,581
0.406160086393356,0.399202167987823,1.69819164276123,1.55496466159821,1.50500118732452,1.11774265766144,0.825215756893158,0.881250023841858,0.96563982963562,0.766643941402435,0.85792076587677,0.841483116149902,1.17036354541779,-52.0109831460313,55.3980548738615,0,7698,473,218,430,205,393,249,442,271,435,308,31.8,94,798
0.385731160640717,0.388834714889526,1.7221714258194,1.53562045097351,1.49619460105896,1.11862432956696,0.814416348934174,0.923348248004913,0.857312262058258,0.795317828655243,0.854867815971375,0.862341463565826,1.15408205986023,-9.92720351419418,14.9843034647499,0,7700,368,301,355,237,326,287,366,306,365,341,21,52.6,965
0.429152935743332,0.39369148015976,1.64805316925049,1.60710799694061,1.48053920269012,1.0659841299057,0.775114715099335,0.827070713043213,0.793917119503021,0.769518852233887,0.83654510974884,0.874207973480225,1.1541018486023,2.56414778535267,4.98507313123515,0,7702,340,302,339,269,327,327,374,321,384,358,12.5,25.1,1120
0.41898113489151,0.364966303110123,1.89861106872559,1.52078795433044,1.50067734718323,1.14429295063019,0.819367706775665,0.888201713562012,0.718705236911774,0.760227143764496,0.791881203651428,0.846333801746368,1.11290991306305,-6.05614219936398,15.2046303429942,0,7704,516,283,458,257,450,309,500,311,509,350,9.6,42.8,1310
0.409879356622696,0.384766399860382,2.00370860099792,1.63978064060211,1.57088947296143,1.16927850246429,0.73364269733429,0.897747933864594,0.736463129520416,0.749066531658173,0.857749879360199,0.816248834133148,1.24605917930603,8.42656937507924,8.65816219635286,0,7706,508,343,500,333,469,385,520,395,515,434,5.77,11.4,1410
0.360492527484894,0.364768803119659,2.02328419685364,1.61359059810638,1.51982355117798,1.21753132343292,0.803005397319794,0.839436292648315,0.816829264163971,0.726421594619751,0.825646460056305,0.829002201557159,1.19959676265717,-5.61354705603129,8.33108095742695,0,7709,517,322,507,313,478,365,525,378,519,418,4.4,5.99,1480
0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36566674884665,22.1286213692266,0,7711,0,0,0,0,0,0,0,0,0,0,9.71,7.5,1440
0,0,0,0,0,0,0,0,0,0,0,0,0,12.674009561645,13.2392559524578,0,7713,0,0,0,0,0,0,0,0,0,0,24.9,16,1400
0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39785176968617,6.8920403652465,0,7715,0,0,0,0,0,0,0,0,0,0,12.8,14.7,1270
0.333121955394745,0.365553855895996,2.10550928115845,1.49705219268799,1.62532269954681,1.06194019317627,0.775778353214264,0.794595718383789,1.22449707984924,0.737043499946594,0.833827912807465,0.802050888538361,1.3196873664856,17.5093599232229,17.5693756057832,0,7717,377,478,390,457,348,501,397,522,385,559,16.1,24.5,1090
0.424896389245987,0.360730439424515,2.08816123008728,1.55436491966248,1.56188118457794,1.65371298789978,0,0.836583375930786,0.86946165561676,0.74264270067215,0.845883846282959,0.836212813854218,1.24976074695587,10.0404295947112,16.8292207424927,0,7719,331,445,375,442,369,495,404,494,417,530,15,21.3,942
0.401081383228302,0.376575797796249,2.15482497215271,1.44828724861145,1.58850765228271,1.75328719615936,0.818325459957123,0.820247113704681,1.0538969039917,0.729817390441895,0.850586116313934,0.805660605430603,1.304030418396,10.3518641470167,21.8512441659921,0,7721,444,559,442,517,411,563,448,588,445,628,17.1,21.6,753
0.405994892120361,0.367831826210022,2.41961646080017,1.43763995170593,1.57499754428864,1.10090279579163,0.769180953502655,0,0.78346049785614,0.755607008934021,0,0.808646678924561,0,160.354502701118,247.453378635802,0,7723,418,362,362,335,326,381,380,400,376,436,8.66,25.3,540
0.425930172204971,0.373167544603348,2.4860200881958,1.40788424015045,1.51814293861389,1.08206939697266,0.790704309940338,0.943396210670471,1.02512049674988,0.738718807697296,0.853315651416779,0.840456902980804,1.23347210884094,-3.07863420205609,14.4455083278381,0,7725,333,229,323,234,294,284,344,298,344,335,7.93,10.2,398
0.38696825504303,0.382907718420029,2.39385414123535,1.37033414840698,1.54382717609406,1.07279360294342,0.750468194484711,0.824004590511322,0.848532378673553,0.739925622940064,0.824563920497894,0.828772902488709,1.26603353023529,-66.2856969183295,66.8039627925949,0,7727,483,243,468,272,437,323,484,332,478,371,25.9,7.18,243
0.364882498979568,0.357849568128586,2.67806267738342,1.42749583721161,1.55416560173035,1.424635887146,0.768111646175385,0.757116615772247,0.716959953308106,0.730516076087952,0.831465840339661,0.795467019081116,1.29469192028046,3.54063109095032,16.9156245734333,0,7730,479,346,471,323,429,371,481,391,472,429,12.2,24.5,75.8
0.347345858812332,0.356898814439774,2.56661319732666,1.41982471942902,1.5815190076828,1.146320104599,0.735805332660675,0.761686861515045,0.864327788352966,0.740141570568085,0.817592620849609,0.801566004753113,1.29139649868011,19.1865252586477,26.2476327720711,0,7732,447,337,414,329,375,375,431,397,423,433,5.74,32.1,40
0.36632776260376,0.378654688596725,2.73759865760803,1.3344475030899,1.60666441917419,0.993200123310089,0.770072996616364,0.767148017883301,0.829589307308197,0.738353729248047,0.809026122093201,0.801838934421539,1.35964500904083,11.4704482539301,21.1331604081776,0,7734,352,284,359,296,321,346,371,361,366,399,6.71,36.7,64
0.405855119228363,0.370843380689621,2.74188661575317,1.24884188175201,1.59735858440399,1.02088892459869,0.799489617347717,0.809264719486237,0.96607518196106,0.76724648475647,0.837623357772827,0.835314810276032,1.21423161029816,-16.0056393344375,17.9417728883913,0,7736,363,260,338,270,307,319,348,333,343,373,5.5,24.5,72.8
0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5093244958342,17.2189937089222,0,7738,0,0,0,0,0,0,0,0,0,0,5.51,9.27,89.7
0.348637729883194,0.343386590480804,2.57658505439758,1.24253582954407,1.63348412513733,1.30431199073792,0.815830945968628,0.833499610424042,0.931502640247345,0.72467839717865,0.807642698287964,0.816862940788269,1.29709362983704,10.0839214618576,18.8061225164709,0,7740,503,320,511,293,478,344,523,361,516,403,0.292,9.26,53.8
0.34995299577713,0.361020922660828,2.97661066055298,1.31753146648407,1.6425256729126,1.01340699195862,0.724214732646942,0.762067914009094,0.853815495967865,0.732566475868225,0.809116780757904,0.82207989692688,1.23477709293365,6.53672935380509,11.3772476466187,0,7742,494,323,498,311,461,360,512,375,501,414,3.29,2.31,23.2
0.371656984090805,0.357514321804047,3.07494902610779,1.29052758216858,1.64572978019714,1.13785004615784,0.803945004940033,0.782727122306824,0.852727293968201,0.721356451511383,0.846393704414368,0.820871591567993,1.28299605846405,13.9910224187111,14.1240381322055,0,7744,506,300,498,287,469,340,512,352,507,393,5.7,8.72,16.8
0.412327319383621,0.35822269320488,3.00869274139404,1.23592615127563,1.68552660942078,1.13848853111267,0.789944469928741,0.823034822940826,0.859334111213684,0.734209418296814,0.837550699710846,0.824906170368195,1.27097642421722,4.9660121681269,6.92421334526609,0,7746,507,246,493,245,463,290,507,306,500,345,4.12,4.45,62.1
0.435823321342468,0.358016580343246,3.0767879486084,1.20351910591125,1.61273777484894,1.00817084312439,0.793169260025024,0.861805558204651,0.848163843154907,0.761516332626343,0.834205687046051,0.851204931735992,1.21948993206024,26.3192115729545,27.6593887812347,0,7748,496,214,481,200,448,244,489,263,478,301,4.68,2.92,98.4
0.352681517601013,0.377044528722763,2.87208795547485,1.2445113658905,1.63370895385742,1.2895131111145,0.785120248794556,0.833206117153168,1.31302464008331,0.734853565692902,0.843220353126526,0.824719786643982,1.32888662815094,8.04080158263816,18.0861159638611,0,7751,403,198,421,185,378,228,426,251,412,288,1.49,7.62,139
0.425705403089523,0.35507670044899,2.96166372299194,1.19537711143494,1.5603369474411,1.04012167453766,0.865479707717896,0.829949259757996,1.29787230491638,0.773155748844147,0.743541598320007,0.845598459243774,1.15379798412323,3.73047752558285,10.4473399337138,0,7753,393,113,369,114,332,157,374,174,361,214,5.61,13.1,137
0.390908151865005,0.407132178544998,2.77456951141357,1.2255779504776,1.59629225730896,1.26583826541901,0.820633590221405,0.823868989944458,0.834213733673096,0.747042596340179,0.865076541900635,0.843459665775299,1.38348484039307,-1.06767300424647,1.34355712639054,0,7755,335,333,335,327,303,375,344,394,343,432,6.59,6.44,141
0.415985137224197,0.379381269216537,2.75665330886841,1.22849881649017,1.52769410610199,1.02070569992065,0.819873809814453,0.946183979511261,0.833238661289215,0.789367854595184,0.855628132820129,0.83969384431839,1.25479447841644,17.8958269921364,21.6391241477833,0,7757,322,387,310,387,307,441,347,435,363,470,11.1,11.2,125
0.380212694406509,0.404818832874298,3.14418625831604,1.19788229465485,1.54096972942352,1.10264158248901,0.868255972862244,0.844030380249023,0.783777356147766,0.701457440853119,0.809984922409058,0,0,-0.169388754699626,0.586480509658821,0,7759,492,362,445,374,428,428,480,431,489,468,24.1,18,94.2
0.345613926649094,0.333369970321655,3.03854179382324,1.18168926239014,1.64480924606323,1.05046093463898,0.799659490585327,0.882416367530823,0.789200186729431,0.763641774654388,0.796199679374695,0.830594778060913,1.27290368080139,37.8764674437495,43.6357427890318,0,7761,624,318,598,267,583,325,626,328,630,369,8.11,23.4,71.9
0.411444634199142,0.36105689406395,2.80410981178284,1.22037315368652,0,1.0803747177124,0.821818172931671,0.855951249599457,0.874921441078186,0.80046683549881,0.764537632465363,0.826304852962494,0.869369387626648,35.7552148657936,36.859559952026,0,7763,447,197,502,247,502,307,536,296,0,0,39.8,22.8,38.2
0,0,0,0,0,0,0,0,0,0,0,0,0,2.63985500045832,7.11255117274154,0,7765,0,0,0,0,0,0,0,0,0,0,26.5,24.6,21
0,0,0,0,0,0,0,0,0,0,0,0,0,11.0921053046302,32.287631252814,0,7767,0,0,0,0,0,0,0,0,0,0,1.02,42.4,54.8
0,0,0,0,0,0,0,0,0,0,0,0,0,-53.6513140822077,55.2661787538394,0,7769,0,0,0,0,0,0,0,0,0,0,13.1,28.9,76.8
0,0,0,0,0,0,0,0,0,0,0,0,0,40.5033504323591,42.2906717131189,0,7771,0,0,0,0,0,0,0,0,0,0,15.5,18.6,117
0.393940389156342,0.380311876535416,2.9166419506073,1.49534094333649,1.56627869606018,1.03792929649353,0.824242413043976,0.879504323005676,0.859132528305054,0.763030230998993,0.868508756160736,0.834238708019257,1.2629873752594,-0.652330549368084,12.7997301957086,0,7774,417,121,435,94.1,404,145,449,155,449,193,38.6,38.3,172
0,0,0,0,0,0,0,0,0,0,0,0,0,114.306830909158,118.359052762267,0,7776,0,0,0,0,0,0,0,0,0,0,61.6,66.4,210
0.36426055431366,0.315046101808548,3.04201722145081,1.54816496372223,1.56454908847809,0.988954246044159,0.817583322525024,0.889931499958038,0.73528653383255,0.781832575798035,0.853834927082062,0.815813481807709,1.26850032806396,323.088160467287,343.260020623405,0,7778,600,398,566,383,552,447,599,442,603,487,71.7,95,262
