3.574980163574218750e+02,2.263370056152343750e+02,4.921499938964843750e+02,2.057440032958984375e+02,4.243000183105468750e+02,2.292189941406250000e+02,3.776050109863281250e+02,2.378769989013671875e+02,4.360000000000000000e+02,2.064859924316406250e+02,4.613990173339843750e+02,1.857339935302734375e+02,3.969430236816406250e+02,2.397010040283203125e+02
3.570160217285156250e+02,2.234010009765625000e+02,4.939920043945312500e+02,2.053690032958984375e+02,4.294309997558593750e+02,2.274920043945312500e+02,3.790530090332031250e+02,2.327929992675781250e+02,4.423520202636718750e+02,2.012579956054687500e+02,4.637900085449218750e+02,1.835720062255859375e+02,4.026690063476562500e+02,2.396170043945312500e+02
3.547510070800781250e+02,2.316759948730468750e+02,4.923930053710937500e+02,2.053690032958984375e+02,4.265760192871093750e+02,2.274920043945312500e+02,3.774850158691406250e+02,2.388200073242187500e+02,4.384300231933593750e+02,2.012579956054687500e+02,4.614230041503906250e+02,1.835720062255859375e+02,4.014810180664062500e+02,2.396170043945312500e+02
3.557570190429687500e+02,2.234369964599609375e+02,4.923930053710937500e+02,2.056929931640625000e+02,4.259830017089843750e+02,2.274920043945312500e+02,3.768139953613281250e+02,2.328390045166015625e+02,4.380240173339843750e+02,2.012579956054687500e+02,4.614230041503906250e+02,1.835720062255859375e+02,4.008630065917968750e+02,2.435070037841796875e+02
3.550180053710937500e+02,2.255079956054687500e+02,4.923930053710937500e+02,2.036360015869140625e+02,4.252270202636718750e+02,2.278930053710937500e+02,3.768139953613281250e+02,2.328390045166015625e+02,4.380240173339843750e+02,2.019570007324218750e+02,4.614230041503906250e+02,1.833029937744140625e+02,4.008630065917968750e+02,2.435070037841796875e+02
3.550180053710937500e+02,2.234369964599609375e+02,4.939519958496093750e+02,2.036360015869140625e+02,4.259830017089843750e+02,2.278930053710937500e+02,3.768139953613281250e+02,2.328390045166015625e+02,4.381870117187500000e+02,2.019570007324218750e+02,4.617430114746093750e+02,1.833029937744140625e+02,4.008630065917968750e+02,2.435070037841796875e+02
3.550180053710937500e+02,2.234369964599609375e+02,4.942250061035156250e+02,2.056929931640625000e+02,4.265760192871093750e+02,2.278930053710937500e+02,3.768139953613281250e+02,2.321250000000000000e+02,4.380240173339843750e+02,2.019570007324218750e+02,4.620070190429687500e+02,1.845820007324218750e+02,4.008630065917968750e+02,2.412239990234375000e+02
3.544920043945312500e+02,2.223009948730468750e+02,4.942250061035156250e+02,2.034250030517578125e+02,4.252270202636718750e+02,2.278930053710937500e+02,3.768139953613281250e+02,2.321250000000000000e+02,4.378070068359375000e+02,2.022619934082031250e+02,4.620070190429687500e+02,1.845820007324218750e+02,4.005899963378906250e+02,2.412239990234375000e+02
3.507160034179687500e+02,2.164219970703125000e+02,4.943089904785156250e+02,2.027519989013671875e+02,4.252330017089843750e+02,2.278930053710937500e+02,3.763850097656250000e+02,2.321250000000000000e+02,4.375839843750000000e+02,2.033000030517578125e+02,4.618269958496093750e+02,1.845820007324218750e+02,4.006009826660156250e+02,2.412239990234375000e+02
3.582660217285156250e+02,2.285809936523437500e+02,5.006090087890625000e+02,2.008919982910156250e+02,4.335640258789062500e+02,2.268999938964843750e+02,3.852200012207031250e+02,2.359360046386718750e+02,4.460520019531250000e+02,2.012709960937500000e+02,4.748600158691406250e+02,1.848359985351562500e+02,4.119960021972656250e+02,2.424629974365234375e+02
3.546960144042968750e+02,2.293890075683593750e+02,5.006090087890625000e+02,1.981889953613281250e+02,4.266650085449218750e+02,2.268999938964843750e+02,3.797799987792968750e+02,2.375989990234375000e+02,4.408090209960937500e+02,2.012709960937500000e+02,4.748600158691406250e+02,1.848359985351562500e+02,4.047430114746093750e+02,2.424629974365234375e+02
3.588690185546875000e+02,2.143890075683593750e+02,5.006090087890625000e+02,1.981049957275390625e+02,4.266650085449218750e+02,2.268999938964843750e+02,3.789750061035156250e+02,2.377350006103515625e+02,4.401809997558593750e+02,1.963130035400390625e+02,4.732109985351562500e+02,1.848359985351562500e+02,4.047430114746093750e+02,2.424629974365234375e+02
3.562910156250000000e+02,2.133939971923828125e+02,5.006090087890625000e+02,1.977640075683593750e+02,4.232480163574218750e+02,2.245729980468750000e+02,3.762820129394531250e+02,2.375989990234375000e+02,4.401809997558593750e+02,1.952799987792968750e+02,4.751200256347656250e+02,1.842189941406250000e+02,3.987720031738281250e+02,2.423610076904296875e+02
3.592940063476562500e+02,2.134149932861328125e+02,5.036119995117187500e+02,1.977850036621093750e+02,4.262510070800781250e+02,2.245670013427734375e+02,3.792850036621093750e+02,2.376199951171875000e+02,4.431839904785156250e+02,1.950619964599609375e+02,4.781230163574218750e+02,1.842399902343750000e+02,4.017749938964843750e+02,2.404850006103515625e+02
